TV,Radio,Social Media,Influencer,Sales,ROI
33.0,13.92505939,3.029450851,Micro,113.9643617,2.281362806885536
11.0,6.886104824,3.476852778,Macro,37.11199279,1.737212303717982
44.0,11.41018973,2.206969456,Mega,156.3562456,2.713709731770183
41.0,7.275071751,3.573620196,Nano,143.3844892,2.765440820504563
77.0,34.14759364,6.433184714,Macro,270.3489805,2.299261701483735
40.0,13.81986703,1.308923021,Mega,142.174681,2.578955222279925
35.0,11.02127115,2.528031813,Nano,123.1258504,2.5360992410917964
43.0,15.50500023,2.07810808,Macro,149.1630186,2.462122244318368
79.0,27.44053749,2.943291647,Mega,276.9901608,2.5322770558075645
25.0,15.02863648,1.608618992,Nano,88.14692956,2.117020647993396
46.0,9.020878057,1.983441738,Micro,162.2787476,2.846779826223519
37.0,10.00031472,0.039404657,Mega,132.621346,2.819348154207846
45.0,20.19360374,4.269134455,Micro,158.8948494,2.287483239631884
27.0,8.827911582,3.775343168,Nano,93.1858473,2.352984568774616
21.0,7.138058437,2.684297188,Nano,73.52872631,2.385564789550377
36.0,20.90492829,1.336251172,Nano,129.4954835,2.2234351140586113
15.0,0.233438486,0.44392485,Micro,48.34134583,3.0835125010462408
82.0,31.21632112,5.677709042,Mega,290.9593633,2.447215919113441
63.0,12.93722066,3.647490817,Macro,228.0006715,2.864880292565894
80.0,20.53619813,4.65380506,Nano,288.3128639,2.740877033526022
34.0,13.051953,2.381356122,Macro,123.3031219,2.4943327503261292
39.0,9.448712198,0.656320737,Nano,133.3903142,2.7164285660202663
83.0,28.35233604,3.111934148,Macro,302.2268785,2.6403599831075
75.0,26.68858037,7.527451339,Nano,267.6007639,2.4501967313096236
96.0,28.69482119,1.184927259,Macro,347.6217435,2.7615382758795266
85.0,31.35910881,3.82809637,Mega,304.4568708,2.5331887062689082
23.0,0.841225477,0.663195999,Mega,82.48651058,3.366188859459038
88.0,25.32678512,5.133571929,Macro,311.6614353,2.6309344582769087
39.0,9.429549985,0.617180797,Micro,138.2677026,2.8191013018699262
17.0,9.739491458,3.319238042,Nano,60.70006263,2.0193821774802556
23.0,14.9101453,3.247083339,Mega,80.12635487,1.94683552609452
38.0,16.35728777,0.910704373,Nano,131.0122933,2.370491277501447
67.0,22.27987654,2.004705935,Nano,241.6568055,2.6472904728044546
70.0,21.05815129,5.146705872,Macro,249.8114662,2.596661681845656
62.0,23.88464708,4.74068007,Mega,219.8811188,2.4262656556931392
55.0,19.36532701,7.680491394,Macro,193.5565201,2.359127178754103
75.0,22.15841736,2.535527683,Mega,263.5079422,2.6431689716596503
87.0,30.68709234,1.275253398,Nano,310.8153236,2.612720198747028
45.0,15.74523453,0.344629786,Micro,157.924518,2.5851181659710796
86.0,18.58905369,2.780680191,Micro,304.9511132,2.840196228277732
80.0,25.32034737,6.524476741,Mega,288.3030984,2.577706216551198
36.0,11.66355563,0.421868807,Micro,130.1610471,2.706871128288217
41.0,14.35188944,3.039988379,Micro,147.3946664,2.5242323402731808
89.0,32.18271929,3.791252056,Macro,316.5400344,2.5328476881288724
32.0,9.634628021,4.311247152,Macro,117.1260827,2.54921866781262
95.0,22.10773802,0.785405303,Micro,344.8519006,2.9251226227396905
80.0,24.53154648,5.517524789,Nano,286.0021775,2.598860437458
56.0,22.82931149,6.750361981,Micro,196.5688926,2.2969109909797734
36.0,1.546544558,0.259152416,Micro,128.3416589,3.394770343429035
92.0,32.50731066,6.995889112,Nano,331.0238396,2.5172303044635296
54.0,18.12225321,6.685431919,Nano,194.0358153,2.4621433173983416
16.0,6.717837678,2.14724259,Micro,57.62621438,2.3175559362324596
11.0,6.327931043,1.110666769,Macro,40.16005595,2.1780428403218104
58.0,14.52240349,2.871804552,Mega,209.8950004,2.7839671753442037
12.0,4.55390149,0.028845079,Macro,44.26360954,2.669256830032424
27.0,17.84797223,3.732882382,Mega,95.68459403,1.9695947054493534
14.0,7.528707085,0.62760563,Nano,54.68936909,2.4683425348557595
63.0,24.27373202,2.836324904,Micro,220.8635879,2.451042596569207
57.0,18.0141482,1.533416779,Nano,202.3870613,2.643938593677313
31.0,9.288699517,4.01258944,Nano,112.3453068,2.53593765429817
49.0,16.93806801,0.071734979,Macro,175.9464773,2.6654598155567903
32.0,14.48421832,0.612035667,Micro,112.9942153,2.399218743197492
86.0,30.92426092,4.636847457,Mega,304.5374673,2.5052212123266564
17.0,9.465577577,3.693051043,Nano,63.82033234,2.116154986492884
34.0,12.55262291,1.431271991,Micro,118.9983017,2.479963369908099
69.0,23.3830835,6.09007978,Macro,246.8754116,2.5070324073781496
40.0,13.50408741,1.5672662,Mega,139.0751487,2.525362817207863
80.0,27.5636699,1.277631295,Micro,284.0579455,2.6098359940688503
70.0,25.22857993,1.980812384,Mega,251.403637,2.5862072688195696
36.0,19.24574054,0.229962294,Mega,123.30723,2.222724971488371
21.0,4.015279347,0.073865848,Macro,73.51436294,2.9301262505607655
90.0,32.26545634,5.473180079,Micro,317.3858125,2.4846500745391675
18.0,6.770558288,0.753333515,Macro,69.64708343,2.7287015619543524
22.0,16.95506909,3.637021955,Micro,78.03576719,1.8321656738466434
72.0,15.43129391,3.006825317,Macro,258.0288425,2.8530982809621097
44.0,16.48492471,1.282186653,Micro,157.0058879,2.541901093241837
89.0,31.37888985,3.74603739,Mega,318.7830508,2.568243606569223
89.0,33.22895595,5.27459422,Macro,321.2773925,2.519752525099435
60.0,23.78188165,1.048029693,Nano,213.2724719,2.514118764519949
42.0,9.080773683,3.203523671,Nano,146.9101496,2.70631023630952
82.0,27.29885728,2.750432923,Mega,289.5230097,2.5838897254544886
98.0,32.90246875,4.878579353,Nano,349.5406063,2.5742959800608367
87.0,30.91030003,7.642073563,Micro,310.8008998,2.475468132585972
72.0,29.09432783,4.46136209,Macro,256.1411528,2.4265973060677997
57.0,22.68934587,4.243392228,Nano,200.7843525,2.392205437949181
45.0,15.75354548,0.714255601,Micro,157.6297256,2.56442759994426
15.0,6.092326337,2.210370127,Mega,53.9003205,2.3130507914940157
21.0,17.18990789,0.237534685,Macro,73.14737548,1.9035192190382186
99.0,27.32209399,2.769970013,Macro,351.3896605,2.7220082288856577
33.0,14.23628106,1.756967978,Macro,118.7427187,2.4236547081803277
28.0,12.27441919,0.323515501,Nano,95.35275739,2.3487095616008853
43.0,8.871398971,3.545252188,Macro,154.0226563,2.779356981678345
13.0,4.450937443,3.332875723,Macro,46.04861925,2.2156001346918575
14.0,10.43400455,2.627862541,Micro,49.6229099,1.833683896722084
63.0,23.04076574,5.078547759,Micro,225.4093744,2.473782623510149
39.0,13.19598147,0.423432855,Macro,139.1971639,2.6453575298322174
21.0,3.580580052,0.165207857,Macro,74.51676782,3.011290975822935
64.0,20.9722448,2.587763209,Macro,230.6616991,2.634327067173076
57.0,20.73205864,5.623284528,Mega,207.4863233,2.4891784427282366
84.0,26.76644607,3.817537409,Mega,294.202871,2.567574123951792
92.0,33.39604904,4.480487867,Nano,321.7504669,2.4773563767749223
58.0,19.60865788,2.15523984,Macro,210.4584896,2.638518121804743
40.0,9.006915909,1.575542558,Macro,139.5806481,2.759467458290158
70.0,21.17876903,1.700145413,Macro,250.4826895,2.6968735692289103
20.0,7.518263983,1.381464824,Nano,68.42501013,2.367669627177481
60.0,17.69173462,3.241365169,Nano,216.0789617,2.6698466049531975
95.0,26.52648147,7.958528174,Micro,336.3691573,2.5977459338713995
50.0,14.19652687,0.137827823,Mega,174.8740677,2.7182066025918727
100.0,33.56740156,6.740516964,Macro,353.6220534,2.52032855394054
89.0,25.80629941,0.788523459,Macro,316.7094486,2.739823815110793
47.0,8.019407584,0.780992605,Micro,163.5669052,2.9312855220748784
47.0,15.70133839,0.377178568,Nano,172.1412058,2.7289989381744335
70.0,25.91833389,4.768469714,Nano,252.1067578,2.5038709024027903
29.0,8.503710547,3.662492615,Macro,101.7461246,2.4715936079798726
64.0,13.13494165,2.703723754,Micro,223.5338943,2.7998200266609254
77.0,29.75675332,3.156460901,Macro,279.061514,2.538925969710042
50.0,18.2630567,4.050816325,Mega,180.4424011,2.495266724790392
21.0,17.19214314,1.894452133,Micro,77.19592466,1.9257291404838937
69.0,25.03470033,9.204856494,Macro,239.5680872,2.3205067376297364
65.0,26.47185629,6.427113657,Nano,233.8431002,2.3886165536429713
30.0,10.3027251,3.030377184,Micro,108.1222192,2.4951414392484486
46.0,20.35389675,3.989674716,Macro,165.8408051,2.357582955254949
61.0,23.62333336,0.386922712,Mega,219.3898315,2.5807454492806885
72.0,17.98193992,1.675082402,Micro,248.8023789,2.714493364468389
39.0,14.01695152,3.105424638,Nano,142.3453845,2.5363392330228214
97.0,32.49473058,6.186571761,Macro,347.8776156,2.5639318726886864
87.0,38.17605375,6.963602725,Mega,307.416326,2.326450167956667
89.0,32.45209007,4.445174089,Micro,324.5892769,2.578207549371883
36.0,7.734769762,1.820901371,Micro,124.7621206,2.738673747901911
60.0,19.08371682,2.884634332,Nano,211.6521752,2.582120687135912
19.0,12.66996639,1.461187917,Mega,69.7213785,2.1044053537630343
24.0,12.87917212,0.569848093,Nano,84.35561875,2.2525454142780728
56.0,25.10714076,7.154155755,Mega,201.3638581,2.281451395468434
66.0,17.00947877,6.048201516,Macro,240.4988996,2.7004846614874918
91.0,31.57090079,5.354754236,Nano,331.8671743,2.5942190738249518
65.0,13.28316032,1.042497914,Nano,234.9536246,2.961886857678741
56.0,20.55128397,1.437485088,Micro,200.475809,2.570572807103889
21.0,9.726088372,0.863382785,Nano,75.92780039,2.4035793449228082
52.0,17.23864858,7.172554439,Nano,188.9634803,2.4729813539647236
36.0,10.56614422,2.638889554,Mega,128.4165943,2.609826362274656
79.0,25.06755404,3.429945412,Mega,285.761592,2.658309202137291
74.0,21.60479931,4.666188365,Macro,261.4717905,2.607651490852835
84.0,26.41066438,5.163949549,Nano,298.9711942,2.58682407871736
51.0,18.95737635,2.877555299,Macro,183.4840455,2.5191764630772355
20.0,4.218479595,2.092680162,Micro,68.12363535,2.58915365111855
20.0,12.22988349,5.542360445,Micro,75.93383288,2.0103077013552597
45.0,17.45057273,3.797949477,Micro,156.7943081,2.366759331024484
63.0,20.35692774,1.927395643,Nano,222.5016725,2.608939881023339
82.0,27.1165686,4.626630461,Mega,291.5314175,2.5630668022942884
43.0,13.70486746,2.218968013,Nano,151.2688729,2.5671932535571993
10.0,2.563279595,2.194326393,Nano,36.91917963,2.5017051993406287
28.0,6.698580072,2.975868625,Mega,97.08322836,2.57689844756058
96.0,25.73667837,4.179366017,Nano,346.9400122,2.7553280750599822
21.0,4.192298884,1.011604124,Micro,75.3411398,2.875187706846514
41.0,4.510233003,0.651581966,Mega,148.9073606,3.2257691925674683
69.0,31.30100477,4.080001577,Nano,247.9551456,2.375481462362108
64.0,22.1945826,3.116904294,Macro,228.6388175,2.560015799214738
81.0,29.09884013,3.436515796,Nano,288.8354078,2.5440128799019837
91.0,27.36025947,6.603772501,Micro,320.4673397,2.5644766309586573
84.0,29.65912031,5.892874671,Nano,300.3318396,2.5121441064009913
93.0,37.70803265,6.43094939,Macro,326.2649816,2.3790827140953743
99.0,33.42960304,6.443252612,Macro,353.46916,2.545271776406431
70.0,23.21694607,4.202648436,Micro,250.2521525,2.568807166248132
90.0,28.38052047,4.338469575,Nano,318.6274849,2.5963991781806715
34.0,3.974176914,2.878866014,Nano,117.6208998,2.8791221257935864
26.0,2.170693374,0.057924027,Macro,91.76813254,3.2508900891741552
64.0,14.49372202,0.737132129,Micro,228.6705497,2.8861300582468368
97.0,38.2427277,7.11700822,Micro,350.1140371,2.4593613835919794
73.0,30.28290663,4.22436639,Nano,260.2546867,2.4208100474428718
54.0,22.93800806,0.049662684,Nano,188.4611145,2.4479389060447403
18.0,3.398236382,0.905116643,Macro,64.50258019,2.892057535819774
38.0,12.25305035,2.427705252,Micro,137.9207634,2.618048314302536
43.0,10.06244907,0.24725853,Nano,154.8917662,2.9055077053170706
38.0,21.82640897,2.802768211,Nano,132.7269458,2.119250990898628
79.0,17.97181312,1.541124943,Micro,281.5342766,2.857840626171925
63.0,28.52795281,3.168882093,Macro,224.4662398,2.370366866325845
28.0,7.273574298,2.962681744,Macro,105.7328925,2.765252235570852
33.0,13.34990619,1.461002855,Nano,116.1267135,2.4288748283514257
96.0,34.65952748,2.733309859,Macro,342.4983937,2.5675920876440035
47.0,17.98768499,4.832000332,Mega,169.7770916,2.4316507703666734
63.0,19.28371879,0.481806199,Nano,224.1129616,2.70780571536018
82.0,29.49738981,6.111231604,Micro,291.3194908,2.4770249603939463
48.0,18.0116912,5.942587756,Macro,164.7008776,2.288965715308113
82.0,28.75451711,1.621090004,Mega,291.3240319,2.592413419439549
31.0,9.926309363,2.270709178,Macro,112.4931128,2.604186969367535
18.0,9.714072444,3.383355406,Mega,65.42069676,2.1037333722763183
30.0,5.232195406,2.164882999,Macro,101.293761,2.7086009207194377
20.0,4.307579249,0.047124006,Mega,72.18106625,2.963742382497774
29.0,7.868453405,1.960643728,Nano,99.31009056,2.557620390189257
15.0,5.13906928,1.55848132,Micro,52.29844801,2.4103387969515784
74.0,16.77799061,2.297885997,Macro,261.2171393,2.806496686600688
23.0,13.31099098,0.731708591,Nano,76.32136362,2.060361812284073
81.0,24.00579144,3.774497494,Micro,287.9321491,2.6469147298799363
83.0,34.68510091,10.0302438,Mega,298.6394097,2.3383205078302294
69.0,23.61530268,5.555739478,Macro,246.1376093,2.5072323150431397
10.0,0.858809909,3.621606085,Mega,36.88229796,2.5470468510906237
94.0,30.40243066,5.207841441,Micro,336.1680912,2.5936840170973325
37.0,12.26220119,0.43813494,Macro,136.5561795,2.7475906630251603
11.0,4.205790339,3.05864083,Mega,38.63419974,2.1152698040535403
98.0,25.83842228,6.986829858,Micro,353.1339978,2.699280085678714
63.0,23.56384635,7.89715201,Macro,225.1611984,2.383641950743405
24.0,7.225160543,0.00131539,Macro,86.45386027,2.7686076538222477
33.0,11.22418965,5.585571387,Mega,115.0606852,2.310002754571135
25.0,6.289604837,1.761397829,Nano,89.58970992,2.7106502887478845
43.0,15.69550209,4.621334711,Nano,156.9593326,2.4789509478073146
52.0,15.70165246,3.943078855,Macro,184.8832065,2.5805555147820294
87.0,24.95177785,1.015740835,Nano,303.8782625,2.6899613803799465
68.0,29.19533041,8.045763533,Nano,245.6391876,2.334061519096728
90.0,32.32648182,5.609706527,Mega,322.0002384,2.516881599806945
62.0,16.44434995,7.48999682,Nano,217.9190051,2.5358778333796135
46.0,13.9792447,0.891245828,Macro,162.9699605,2.677322937376937
96.0,22.75135338,8.688003416,Nano,345.8938959,2.714184256702532
77.0,16.07402028,2.696286698,Nano,274.9318537,2.8707421159583033
90.0,30.48464888,5.005497564,Mega,316.4611153,2.5218005099804457
83.0,23.07633733,0.831079356,Micro,291.9624407,2.730983964915446
19.0,5.263205766,1.251405937,Mega,71.44251373,2.8000627468533965
27.0,14.12523976,0.417048422,Mega,95.88047198,2.3080209631193203
42.0,15.64684698,1.920959216,Nano,151.0697358,2.536097020308671
62.0,17.0374692,1.778592176,Mega,222.0800056,2.7479686812100845
64.0,19.21061664,3.087815141,Macro,221.7316739,2.5693592493394277
87.0,27.73488768,3.636000569,Micro,315.3186484,2.6638192300856014
28.0,13.16871546,1.873044843,Mega,99.09562263,2.302313426133109
11.0,2.588070098,0.331165434,Mega,37.48139169,2.6927765970933644
60.0,22.4028944,5.276295758,Nano,212.4985828,2.4235919882137646
28.0,7.949128866,0.926508325,Mega,102.8151161,2.78815835960913
54.0,19.27265847,1.302007252,Micro,194.3564249,2.6061990760310394
66.0,32.8621864,8.186191406,Mega,238.0688324,2.22393685247098
35.0,15.25354503,0.935726218,Macro,123.6561859,2.4156660738715114
76.0,30.7022579,6.693904146,Micro,267.5219901,2.359180286820269
62.0,23.67422982,3.363063357,Micro,218.9998496,2.4596418173297723
54.0,12.98134935,2.751051575,Macro,194.0955015,2.783433510467501
39.0,10.98094871,1.069789208,Nano,135.8889695,2.66184143544156
79.0,24.33346963,4.355745346,Mega,283.1252094,2.6290953041407006
70.0,20.77717376,2.831544226,Macro,245.2427203,2.619870516084604
75.0,25.67494111,2.394660585,Macro,267.1790104,2.5922192965354314
53.0,18.85081371,4.566440958,Micro,186.9356462,2.446249175165409
23.0,6.721845062,1.367690472,Nano,82.43756501,2.651617774084949
43.0,23.36300311,3.930571161,Macro,146.2867782,2.081083224421431
24.0,7.16376032,3.215148198,Micro,87.76036175,2.552738453114377
26.0,5.928308617,2.03273826,Micro,85.56280693,2.5194396168024813
49.0,13.50306851,0.392220254,Micro,172.7951702,2.747346798078531
33.0,10.15050712,2.311200267,Nano,118.2267883,2.6005795887421406
59.0,21.29972944,6.145551611,Mega,209.5601139,2.4241937946429504
76.0,25.09598285,3.588906021,Mega,272.4213353,2.6022985574899593
100.0,32.14820776,7.565099552,Micro,362.0421229,2.591321684852164
96.0,37.91634195,5.817879816,Mega,335.9666885,2.404326472455777
23.0,6.662270909,0.142948635,Nano,83.41535689,2.7986828537484167
68.0,20.85748443,5.305812168,Nano,244.6335186,2.5979710506991314
20.0,5.063964906,0.037356944,Micro,66.38544197,2.6446990467954183
61.0,24.66406819,0.643440065,Micro,223.2473066,2.586649888447762
56.0,9.690666538,2.55275792,Nano,196.0786327,2.8732238198374027
29.0,16.79919436,4.279003862,Micro,101.9046011,2.034909495909779
31.0,7.985636206,0.789064,Mega,112.9525763,2.8398096205628
29.0,9.850775833,1.774849524,Nano,96.69435801,2.3801321742199124
82.0,34.76779038,4.248044829,Micro,292.1774167,2.414373426381729
78.0,26.53771888,3.961284729,Macro,280.8588623,2.588584714677534
99.0,30.66885609,4.401725907,Nano,351.4211477,2.621165228535097
99.0,34.51295267,4.817666841,Macro,347.6723383,2.513343318558283
46.0,15.55341525,1.648887001,Mega,161.7368695,2.559034461397978
37.0,15.55091019,0.381845418,Nano,130.3841296,2.4632031357969653
67.0,33.47845174,6.272878542,Macro,233.1382365,2.1839375292479226
82.0,21.68701274,2.537905135,Nano,290.618183,2.735875807802313
42.0,9.381876981,3.464095033,Mega,147.4870688,2.689113956488043
22.0,13.32653424,3.470841069,Micro,80.42495159,2.0729482587277874
73.0,22.36101534,2.23634963,Nano,262.5974491,2.6906202762822398
41.0,7.125223319,1.156608183,Mega,148.2257628,3.0077161964645036
100.0,44.56040957,8.470339644,Nano,357.0924872,2.333468855338594
29.0,8.712061917,2.585117315,Macro,104.7124537,2.5985057935977767
19.0,10.61709956,1.277720616,Macro,68.24392705,2.2089116124072437
37.0,5.580487693,4.347285454,Macro,134.4459731,2.864955315029579
45.0,9.016529466,2.7795578,Micro,157.4058687,2.7714209953020537
51.0,19.3160696,3.605940065,Macro,184.69981,2.4985766869302286
100.0,39.30321723,7.077221972,Micro,355.8951039,2.4313023368434967
56.0,15.38414712,1.618385333,Mega,197.2730126,2.7022762905794666
23.0,3.510261265,1.060978149,Micro,84.48658764,3.064301403770038
100.0,30.43535718,5.012795155,Mega,353.8381927,2.612351564788143
16.0,5.768998355,0.167732483,Macro,58.28261531,2.656850546255492
95.0,33.7322487,2.828376137,Micro,337.1550219,2.562735030467709
18.0,3.998145083,0.550344488,Mega,62.53463829,2.7733404533857056
94.0,32.16264869,4.178849052,Mega,336.5236729,2.581861331424319
58.0,23.29102567,1.819778353,Macro,202.3545385,2.434756117195071
11.0,10.43493748,3.021098715,Micro,39.05670605,1.5970170201982725
88.0,26.89087788,5.091676018,Mega,311.0460958,2.592427696316813
33.0,16.56795456,3.220240342,Nano,117.856095,2.2326221841606246
69.0,20.97212652,3.386159119,Nano,242.4652608,2.5971477425964133
47.0,13.47141759,2.441219796,Macro,167.7045406,2.665673345897901
32.0,13.43185072,1.969664799,Micro,113.3354651,2.3909671211793135
89.0,34.19286493,7.28093696,Micro,317.7146217,2.4350836497265496
83.0,27.92371868,8.566793342,Macro,295.5055495,2.4730461398106063
64.0,26.71359667,7.772853029,Micro,229.952856,2.334867961052462
67.0,15.1421411,2.24962288,Macro,240.107728,2.8451559331892042
